"yr","utilcode","plntcode","primemover","fuel","generation","consumption"
2009,"9097","50656","ST","MSW",83647.065,1.499311e+12
2009,"49760","50657","ST","MSW",123402.856,2.350423e+12
2009,"4425","50658","ST","MSW",259987.228,4.891497e+12
2009,"56316","50660","ST","MSW",0,0
2009,"13982","50661","ST","MSW",147317.165,2.373942e+12
2009,"4487","50662","ST","MSW",86846.275,1.524427e+12
2009,"4496","50663","ST","MSW",68777.207,1.419318e+12
2009,"4427","50664","ST","MSW",24284.939,6.70743e+11
2009,"14519","50666","ST","MSW",73096.149,1.354537e+12
2009,"16899","50837","ST","MSW",96602.23,1.770781e+12
2009,"8633","50858","ST","MSW",97901.995,2.004773e+12
2009,"4447","50859","ST","MSW",93815.876,1.891783e+12
2009,"10162","50860","ST","MSW",43855.904,8.98452e+11
2009,"20541","50872","ST","MSW",12546.773,3.33938e+11
2009,"20541","50873","ST","MSW",45367.801,8.94344e+11
2009,"20541","50875","ST","MSW",61193.874,1.337392e+12
2009,"20541","50877","ST","MSW",106055.716,2.057627e+12
2009,"20541","50878","ST","MSW",139143.23,2.233783e+12
2009,"20541","50880","ST","MSW",106722.438,1.997325e+12
2009,"20541","50882","ST","MSW",181151.922,3.201355e+12
2009,"20541","50883","ST","MSW",211613.454,3.457467e+12
2009,"55871","50884","ST","MSW",145541.789,2.943807e+12
2009,"20541","50885","ST","MSW",40369.422,5.44352e+11
2009,"20541","50886","ST","MSW",58955.578,1.221265e+12
2009,"20541","50887","ST","MSW",178850.709,3.595385e+12
2009,"14222","50907","ST","MSW",4123.683,1.9308e+10
2009,"4440","50960","ST","MSW",132168.004,2.273433e+12
2009,"56601","51038","ST","MSW",22689.819,6.29221e+11
2009,"10875","52010","ST","MSW",129624.918,2.158883e+12
2009,"20541","54033","ST","MSW",193359.001,3.716628e+12
2009,"56646","54625","ST","MSW",84040.92,1.62317e+12
2009,"20541","54746","ST","MSW",150347.578,2.439873e+12
2009,"20541","54758","ST","MSW",50627.91,8.78194e+11
2009,"49770","54935","ST","MSW",0,9.83e+08
2009,"4426","54945","ST","MSW",176444.284,3.122697e+12
2009,"20541","54998","ST","MSW",65994.022,8.27042e+11
2009,"29849","55302","ST","MSW",4402.414,2.1319e+10
2009,"49990","56243","ST","MSW",0,0
2010,"18642","46","ST","NUC",8842513,9.2483842e+13
2010,"18642","46","ST","NUC",7856326,8.2187994e+13
2010,"17609","360","ST","NUC",6781682,7.1038668e+13
2010,"5221","566","ST","NUC",9335738,9.7642485e+13
2010,"6452","621","ST","NUC",5949819,6.2229158e+13
2010,"7140","649","ST","NUC",9363054,9.7928182e+13
2010,"55951","869","ST","NUC",6866242,7.1814024e+13
2010,"55951","880","ST","NUC",7150142,7.4783335e+13
2010,"13781","1925","ST","NUC",4128071,4.3175492e+13
2010,"13781","1926","ST","MSW",40309.871,9.00587e+11
2010,"13781","1934","ST","MSW",38324.63,7.68668e+11
2010,"7570","2039","ST","MSW",29521.569,6.86385e+11
2010,"15478","2410","ST","NUC",9954772,1.04116959e+14
2010,"13606","2589","ST","NUC",8944976,9.3555504e+13
2010,"55951","3166","ST","NUC",9759275,1.02072257e+14
2010,"5416","3265","ST","NUC",6730749,7.0433626e+13
2010,"5416","3265","ST","NUC",6778507,7.0896405e+13
2010,"19876","3806","ST","NUC",6966033,7.2857738e+13
2010,"13781","4005","ST","MSW",12930.87,2.54156e+11
2010,"55906","4046","ST","NUC",4336287,4.5353226e+13
2010,"9324","6000","ST","NUC",7839197,8.1990161e+13
2010,"195","6001","ST","NUC",6592239,6.8948228e+13
2010,"803","6008","ST","NUC",11652972,1.21878434e+14
2010,"803","6008","ST","NUC",10238992,1.07089616e+14
2010,"2876","6011","ST","NUC",7238905,7.5711707e+13
2010,"3046","6014","ST","NUC",8000043,8.3672451e+13
2010,"55951","6022","ST","NUC",10003246,1.04623951e+14
2010,"55951","6023","ST","NUC",9518424,9.9553196e+13
2010,"55951","6026","ST","NUC",9925542,1.03811245e+14
2010,"5416","6036","ST","NUC",9075005,9.4915476e+13
2010,"5416","6038","ST","NUC",10014695,1.04743695e+14
2010,"50161","6040","ST","NUC",7874151,8.2355746e+13
2010,"6452","6045","ST","NUC",7331250,7.6677543e+13
2010,"7140","6051","ST","NUC",7391685,7.7309633e+13
2010,"14328","6099","ST","NUC",9752476,1.02001149e+14
2010,"14266","6103","ST","NUC",10221221,1.0690375e+14
2010,"55951","6105","ST","NUC",9879131,1.03325832e+14
2010,"19323","6145","ST","NUC",10531748,1.10151553e+14
2010,"18642","6152","ST","NUC",9536672,9.9744054e+13
2010,"19876","6168","ST","NUC",6619528,6.9233644e+13
2010,"21535","6251","ST","NUC",9822674,1.02735348e+14
2010,"814","8055","ST","NUC",8415588,8.8018636e+13
2010,"4458","10012","ST","MSW",33714.701,6.21892e+11
2010,"4435","10013","ST","MSW",92241.641,1.610795e+12
2010,"15430","10033","ST","MSW",69471.291,5.76663e+11
2010,"50085","10062","ST","MSW",134152.721,3.396417e+12
2010,"11217","10090","ST","MSW",31840.868,4.81649e+11
2010,"8181","10118","ST","MSW",43309.645,2.66844e+11
2010,"23330","10250","ST","MSW",25158.962,6.56886e+11
2010,"12834","10305","ST","MSW",20636.963,5.99542e+11
2010,"49846","10334","ST","MSW",137061.767,2.276733e+12
2010,"11517","10338","ST","MSW",51998.23,9.83526e+11
2010,"49966","10435","ST","MSW",60701.061,1.319989e+12
2010,"20541","10503","ST","MSW",36593.951,7.86293e+11
2010,"20541","10629","ST","MSW",136880.699,2.881531e+12
2010,"473","10642","ST","MSW",246245.441,4.238664e+12
2010,"542","10643","ST","MSW",216089.178,2.452856e+12
2010,"528","10646","ST","MSW",60878.584,1.16048e+12
2010,"9570","10722","ST","MSW",7149.481,3.9949e+10
2010,"570","10746","ST","MSW",268570.745,5.190103e+12
2010,"22219","50035","ST","MSW",7399.24,3.18727e+11
2010,"6036","50051","ST","MSW",70105.587,1.300417e+12
2010,"17445","50071","ST","MSW",90121.452,1.775503e+12
2010,"21128","50215","ST","MSW",91344.384,1.784425e+12
2010,"15824","50225","ST","MSW",38980.596,8.12398e+11
2010,"13504","50271","ST","MSW",0,1.32928e+11
2010,"56125","50273","ST","MSW",19949.275,5.14752e+11
2010,"16929","50290","ST","MSW",255324.308,4.845182e+12
2010,"21995","50413","ST","MSW",3035.431,6.2421e+10
2010,"470","50472","ST","MSW",78748.426,6.08973e+11
2010,"4482","50629","ST","MSW",35411.414,6.98513e+11
2010,"4476","50630","ST","MSW",38364.822,7.51818e+11
2010,"4498","50632","ST","MSW",53939.045,1.054073e+12
2010,"4497","50647","ST","MSW",17556.435,7.9955e+10
2010,"4474","50648","ST","MSW",47692.47,9.55289e+11
2010,"4484","50649","ST","MSW",49806.958,1.041935e+12
2010,"9097","50656","ST","MSW",82757.848,1.456798e+12
2010,"49760","50657","ST","MSW",132892.915,2.440848e+12
2010,"4425","50658","ST","MSW",245499.723,4.678481e+12
2010,"56316","50660","ST","MSW",0,0
2010,"13982","50661","ST","MSW",145478.578,2.363941e+12
2010,"4487","50662","ST","MSW",83627.768,1.498343e+12
2010,"4496","50663","ST","MSW",72382.262,1.486013e+12
2010,"4427","50664","ST","MSW",20137.3,6.10626e+11
2010,"14519","50666","ST","MSW",78346.961,1.43555e+12
2010,"16899","50837","ST","MSW",93356.523,1.715907e+12
2010,"8633","50858","ST","MSW",126839.094,2.450558e+12
2010,"4447","50859","ST","MSW",90028.257,1.865297e+12
2010,"10162","50860","ST","MSW",46094.557,9.37011e+11
2010,"20541","50872","ST","MSW",12131.532,3.33755e+11
2010,"20541","50873","ST","MSW",44764.151,8.80669e+11
2010,"20541","50875","ST","MSW",64572.251,1.348962e+12
2010,"20541","50877","ST","MSW",106221.358,2.069504e+12
2010,"20541","50878","ST","MSW",140251.36,2.19538e+12
2010,"20541","50880","ST","MSW",103403.694,1.866693e+12
2010,"20541","50882","ST","MSW",178793.952,3.183273e+12
2010,"20541","50883","ST","MSW",209924.157,3.352619e+12
2010,"55871","50884","ST","MSW",166291.327,3.507465e+12
2010,"20541","50885","ST","MSW",39089.038,5.31693e+11
2010,"20541","50886","ST","MSW",62258.938,1.270962e+12
2010,"20541","50887","ST","MSW",189991.419,3.582191e+12
2010,"14222","50907","ST","MSW",4076.367,1.9087e+10
2010,"4440","50960","ST","MSW",130232.655,2.309425e+12
2010,"56601","51038","ST","MSW",23892.743,6.93283e+11
2010,"10875","52010","ST","MSW",128491.382,2.198989e+12
2010,"20541","54033","ST","MSW",189783.941,3.73186e+12
2010,"56646","54625","ST","MSW",86673.04,1.659523e+12
2010,"20541","54746","ST","MSW",140261.468,2.333304e+12
2010,"20541","54758","ST","MSW",49077.898,8.50527e+11
2010,"49770","54935","ST","MSW",132.309,5.82e+08
2010,"4426","54945","ST","MSW",170023.151,3.179659e+12
2010,"20541","54998","ST","MSW",75046.617,9.30445e+11
2010,"29849","55302","ST","MSW",4164.208,2.0165e+10
2010,"49990","56243","ST","MSW",0,0
2011,"18642","46","ST","NUC",7719243,8.0786193e+13
2011,"18642","46","ST","NUC",8448219,8.8432613e+13
2011,"17609","360","ST","NUC",8281165,8.6753686e+13
2011,"5221","566","ST","NUC",9344084,9.7776494e+13
2011,"6452","621","ST","NUC",5084743,5.3260514e+13
2011,"7140","649","ST","NUC",9512372,9.9537461e+13
2011,"55951","869","ST","NUC",7533026,7.8825584e+13
2011,"55951","880","ST","NUC",8092344,8.4678288e+13
2011,"13781","1925","ST","NUC",4477647,4.6854097e+13
2011,"13781","1926","ST","MSW",46727.963,9.69422e+11
2011,"13781","1934","ST","MSW",50525.389,9.70967e+11
2011,"7570","2039","ST","MSW",48016.09,1.073549e+12
2011,"15478","2410","ST","NUC",9034740,9.453952e+13
2011,"13606","2589","ST","NUC",9537515,9.9800558e+13
2011,"55951","3166","ST","NUC",8868395,9.2798884e+13
2011,"5416","3265","ST","NUC",6858678,7.1769207e+13
2011,"5416","3265","ST","NUC",7602370,7.95512e+13
2011,"19876","3806","ST","NUC",5605666,5.8657688e+13
2011,"13781","4005","ST","MSW",13161.334,2.84488e+11
2011,"55906","4046","ST","NUC",3445437,3.6101679e+13
2011,"9324","6000","ST","NUC",9641900,1.00892841e+14
2011,"195","6001","ST","NUC",6666949,6.9762954e+13
2011,"803","6008","ST","NUC",10421319,1.09048681e+14
2011,"803","6008","ST","NUC",11331477,1.18572577e+14
2011,"2876","6011","ST","NUC",6837102,7.1543435e+13
2011,"3046","6014","ST","NUC",6336687,6.6307092e+13
2011,"55951","6022","ST","NUC",9365315,9.7998655e+13
2011,"55951","6023","ST","NUC",9223954,9.6519454e+13
2011,"55951","6026","ST","NUC",9404682,9.8410591e+13
2011,"5416","6036","ST","NUC",10025538,1.04907231e+14
2011,"5416","6038","ST","NUC",8767788,9.1803203e+13
2011,"50161","6040","ST","NUC",7121780,7.4522306e+13
2011,"6452","6045","ST","NUC",4868582,5.1111775e+13
2011,"7140","6051","ST","NUC",6047235,6.3328336e+13
2011,"14328","6099","ST","NUC",8702414,9.1098788e+13
2011,"14266","6103","ST","NUC",7913550,8.2911453e+13
2011,"55951","6105","ST","NUC",8933858,9.3483891e+13
2011,"55983","6145","ST","NUC",9688478,1.01380235e+14
2011,"18642","6152","ST","NUC",8799578,9.2078786e+13
2011,"19876","6168","ST","NUC",6275389,6.5665671e+13
2011,"21535","6251","ST","NUC",9815232,1.02706588e+14
2011,"814","8055","ST","NUC",7806683,8.1689133e+13
2011,"4458","10012","ST","MSW",38662.174,7.69665e+11
2011,"4435","10013","ST","MSW",102437.18,1.826568e+12
2011,"15430","10033","ST","MSW",89395.756,7.52447e+11
2011,"50085","10062","ST","MSW",166255.31,4.300618e+12
2011,"11217","10090","ST","MSW",35905.084,5.50228e+11
2011,"8181","10118","ST","MSW",49039.53,3.03268e+11
2011,"23330","10250","ST","MSW",27950.989,3.76751e+11
2011,"12834","10305","ST","MSW",22352.856,3.4645e+11
2011,"49846","10334","ST","MSW",155092.92,2.631388e+12
2011,"11517","10338","ST","MSW",59238.351,1.122665e+12
2011,"49966","10435","ST","MSW",62159.34,1.469028e+12
2011,"20541","10503","ST","MSW",39075.756,8.53838e+11
2011,"20541","10629","ST","MSW",150612.1,3.161851e+12
2011,"473","10642","ST","MSW",270630.17,4.739317e+12
2011,"542","10643","ST","MSW",238077.65,2.801446e+12
2011,"528","10646","ST","MSW",66006.928,1.302322e+12
2011,"9570","10722","ST","MSW",7237.706,4.0442e+10
2011,"570","10746","ST","MSW",270327.9,5.581905e+12
2011,"22219","50035","ST","MSW",7605.751,3.50717e+11
2011,"6036","50051","ST","MSW",76745.071,1.443297e+12
2011,"17445","50071","ST","MSW",172364.93,3.087162e+12
2011,"21128","50215","ST","MSW",98427.585,2.044456e+12
2011,"15824","50225","ST","MSW",41568.61,8.68825e+11
2011,"13504","50271","ST","MSW",3214.259,4.945e+10
2011,"56125","50273","ST","MSW",21381.946,4.77362e+11
2011,"16929","50290","ST","MSW",287303.17,5.515231e+12
2011,"21995","50413","ST","MSW",6734.571,1.05594e+11
2011,"470","50472","ST","MSW",97590.999,7.30406e+11
2011,"4482","50629","ST","MSW",44255.614,8.41651e+11
2011,"4476","50630","ST","MSW",42514.628,8.36558e+11
2011,"4498","50632","ST","MSW",57877.495,1.162692e+12
2011,"4497","50647","ST","MSW",19358.964,8.8166e+10
2011,"4474","50648","ST","MSW",48112.246,1.060369e+12
2011,"4484","50649","ST","MSW",55857.963,1.148092e+12
2011,"9097","50656","ST","MSW",87600.329,1.628599e+12
2011,"49760","50657","ST","MSW",147502.12,2.712555e+12
2011,"4425","50658","ST","MSW",293070.4,5.547279e+12
2011,"56316","50660","ST","MSW",1540.556,3.3068e+10
2011,"13982","50661","ST","MSW",162611.85,2.655814e+12
2011,"4487","50662","ST","MSW",101032.16,1.685651e+12
2011,"4496","50663","ST","MSW",80203.033,1.647842e+12
2011,"4427","50664","ST","MSW",20329.02,6.35136e+11
2011,"14519","50666","ST","MSW",88499.657,1.603809e+12
2011,"16899","50837","ST","MSW",97460.041,1.819779e+12
2011,"8633","50858","ST","MSW",142008.41,2.833131e+12
2011,"4447","50859","ST","MSW",107715.42,2.16148e+12
2011,"10162","50860","ST","MSW",49779.862,9.84306e+11
2011,"20541","50872","ST","MSW",14271.727,3.71905e+11
2011,"20541","50873","ST","MSW",49550.033,9.99019e+11
2011,"20541","50875","ST","MSW",72028.719,1.532611e+12
2011,"20541","50877","ST","MSW",118955.51,2.378293e+12
2011,"20541","50878","ST","MSW",154216.22,2.541347e+12
2011,"20541","50880","ST","MSW",115045.48,2.059127e+12
2011,"20541","50882","ST","MSW",197407.45,3.564566e+12
2011,"20541","50883","ST","MSW",228109.11,4.091424e+12
2011,"55871","50884","ST","MSW",182251.79,3.669165e+12
2011,"20541","50885","ST","MSW",44324.601,9.92079e+11
2011,"20541","50886","ST","MSW",70257.869,1.396096e+12
2011,"20541","50887","ST","MSW",208032.34,4.056847e+12
2011,"14222","50907","ST","MSW",4903.531,2.2961e+10
2011,"4440","50960","ST","MSW",138035.34,2.627068e+12
2011,"56601","51038","ST","MSW",26359.239,7.79152e+11
2011,"10875","52010","ST","MSW",141107.66,2.395508e+12
2011,"20541","54033","ST","MSW",217686.88,4.184485e+12
2011,"56646","54625","ST","MSW",100117.91,1.845453e+12
2011,"20541","54746","ST","MSW",160694.01,2.614562e+12
2011,"20541","54758","ST","MSW",54466.014,1.003657e+12
2011,"49770","54935","ST","MSW",449.167,1.975e+09
2011,"4426","54945","ST","MSW",190061.98,3.602025e+12
2011,"20541","54998","ST","MSW",95954.476,1.080888e+12
2011,"29849","55302","ST","MSW",4626.17,2.2403e+10
2011,"58200","56243","ST","MSW",0,0
2012,"18642","46","ST","NUC",9575999,1.00342996e+14
2012,"18642","46","ST","NUC",7999533,8.3823853e+13
2012,"17609","360","ST","NUC",728692,8.659729e+12
2012,"5221","566","ST","NUC",10751630,1.12661956e+14
2012,"6452","621","ST","NUC",5157753,5.4052826e+13
2012,"7140","649","ST","NUC",10341227,1.08361511e+14
2012,"55951","869","ST","NUC",6890430,7.2202013e+13
2012,"55951","880","ST","NUC",7375563,7.7285524e+13
2012,"13781","1925","ST","NUC",3351347,3.515306e+13
2012,"13781","1926","ST","MSW",49986.747,1.026741e+12
2012,"13781","1934","ST","MSW",49641.571,9.45441e+11
2012,"7570","2039","ST","MSW",62966.545,1.500255e+12
2012,"15478","2410","ST","NUC",8980412,9.4102084e+13
2012,"55951","2589","ST","NUC",8347444,8.746947e+13
2012,"55951","3166","ST","NUC",10146051,1.06316339e+14
2012,"5416","3265","ST","NUC",7537005,7.8977209e+13
2012,"5416","3265","ST","NUC",6408501,6.7187785e+13
2012,"19876","3806","ST","NUC",6649753,6.9680055e+13
2012,"13781","4005","ST","MSW",14266.045,2.8451e+11
2012,"55906","4046","ST","NUC",4629702,4.8528104e+13
2012,"9324","6000","ST","NUC",8494581,8.9011258e+13
2012,"195","6001","ST","NUC",7833568,8.2084773e+13
2012,"803","6008","ST","NUC",10358074,1.08538043e+14
2012,"803","6008","ST","NUC",10093668,1.05767439e+14
2012,"55951","6011","ST","NUC",7506507,7.8657632e+13
2012,"3046","6014","ST","NUC",7987810,8.3701012e+13
2012,"55951","6022","ST","NUC",9417913,9.8686477e+13
2012,"55951","6023","ST","NUC",9393213,9.8427658e+13
2012,"55951","6026","ST","NUC",10123770,1.06082865e+14
2012,"5416","6036","ST","NUC",9061972,9.4956717e+13
2012,"5416","6038","ST","NUC",7854110,8.2557135e+13
2012,"50161","6040","ST","NUC",7062584,7.4058316e+13
2012,"6452","6045","ST","NUC",4971658,5.213492e+13
2012,"7140","6051","ST","NUC",7581410,7.944251e+13
2012,"14328","6099","ST","NUC",9456585,9.9091708e+13
2012,"14266","6103","ST","NUC",9139995,9.5774289e+13
2012,"55951","6105","ST","NUC",9575322,1.00335905e+14
2012,"55983","6145","ST","NUC",9538815,9.9953361e+13
2012,"18642","6152","ST","NUC",7637673,8.0032066e+13
2012,"19876","6168","ST","NUC",8162285,8.5529265e+13
2012,"21535","6251","ST","NUC",8107275,8.4952835e+13
2012,"814","8055","ST","NUC",8057070,8.4426757e+13
2012,"4458","10012","ST","MSW",38957.913,7.80891e+11
2012,"4435","10013","ST","MSW",98867.088,1.834944e+12
2012,"15430","10033","ST","MSW",130249.34,9.09819e+11
2012,"50085","10062","ST","MSW",158595.65,4.275532e+12
2012,"11217","10090","ST","MSW",34962.881,5.37641e+11
2012,"8181","10118","ST","MSW",43769.703,1.164571e+12
2012,"23330","10250","ST","MSW",868.385,4.3263e+10
2012,"12834","10305","ST","MSW",23562.148,7.08639e+11
2012,"49846","10334","ST","MSW",146888.11,2.088135e+12
2012,"11517","10338","ST","MSW",53789.369,1.067657e+12
2012,"49966","10435","ST","MSW",68129.159,1.570524e+12
2012,"20541","10503","ST","MSW",39807.096,8.66201e+11
2012,"20541","10629","ST","MSW",146915.46,3.090171e+12
2012,"473","10642","ST","MSW",266063.21,4.829663e+12
2012,"542","10643","ST","MSW",227885.6,2.654548e+12
2012,"528","10646","ST","MSW",62917.696,1.239054e+12
2012,"9570","10722","ST","MSW",7365.922,4.1158e+10
2012,"570","10746","ST","MSW",298005.53,5.646992e+12
2012,"22219","50035","ST","MSW",7556.326,3.57058e+11
2012,"6036","50051","ST","MSW",80229.858,1.233334e+12
2012,"17445","50071","ST","MSW",181079.03,3.25651e+12
2012,"21128","50215","ST","MSW",110160.84,2.094406e+12
2012,"15824","50225","ST","MSW",42715.222,8.52742e+11
2012,"57280","50252","ST","BIT",0,0
2012,"57280","50252","ST","SLW",0,0
2012,"57280","50252","ST","TDF",0,0
2012,"57280","50252","ST","WDS",0,0
2012,"13504","50271","ST","MSW",0,0
2012,"56125","50273","ST","MSW",18977.055,5.23627e+11
2012,"16929","50290","ST","MSW",292659.52,5.320065e+12
2012,"21995","50413","ST","MSW",9824.942,1.62671e+11
2012,"470","50472","ST","MSW",99695.648,7.49559e+11
2012,"4482","50629","ST","MSW",42903.227,8.15092e+11
2012,"4476","50630","ST","MSW",42162.985,8.47743e+11
2012,"4498","50632","ST","MSW",9137.56,1.174642e+12
2012,"4497","50647","ST","MSW",20340.5,9.2634e+10
2012,"4474","50648","ST","MSW",50612.109,8.84526e+11
2012,"4484","50649","ST","MSW",56821.617,1.16523e+12
2012,"9097","50656","ST","MSW",92936.395,1.658814e+12
2012,"49760","50657","ST","MSW",148841.21,2.697253e+12
2012,"4425","50658","ST","MSW",283660.26,5.274747e+12
2012,"56316","50660","ST","MSW",10058.209,9.5593e+10
2012,"13982","50661","ST","MSW",168148.11,2.669994e+12
2012,"4487","50662","ST","MSW",97702.549,1.674608e+12
2012,"4496","50663","ST","MSW",0,1.638275e+12
2012,"4427","50664","ST","MSW",26218.049,8.04597e+11
2012,"14519","50666","ST","MSW",88949.011,1.613536e+12
2012,"16899","50837","ST","MSW",102696.3,1.937748e+12
2012,"8633","50858","ST","MSW",146701.5,2.983839e+12
2012,"4447","50859","ST","MSW",110014.11,2.185752e+12
2012,"10162","50860","ST","MSW",47275.014,1.008954e+12
2012,"20541","50872","ST","MSW",15043.158,3.66624e+11
2012,"20541","50873","ST","MSW",50468.989,9.77347e+11
2012,"20541","50875","ST","MSW",72737.978,1.526303e+12
2012,"20541","50877","ST","MSW",116956.98,2.29967e+12
2012,"20541","50878","ST","MSW",158070.15,2.478046e+12
2012,"20541","50880","ST","MSW",122496.68,2.081513e+12
2012,"20541","50882","ST","MSW",200601.97,3.580151e+12
2012,"20541","50883","ST","MSW",230014.55,3.825978e+12
2012,"55871","50884","ST","MSW",166115.89,3.440172e+12
2012,"20541","50885","ST","MSW",43327.43,9.91926e+11
2012,"42892","50886","ST","MSW",68744.608,1.390171e+12
2012,"20541","50887","ST","MSW",202018.82,4.026636e+12
2012,"14222","50907","ST","MSW",5509.498,2.5798e+10
2012,"4440","50960","ST","MSW",146833.65,2.542333e+12
2012,"56601","51038","ST","MSW",27324.771,7.66477e+11
2012,"10875","52010","ST","MSW",144811.38,2.469752e+12
2012,"54842","54033","ST","MSW",210697.65,4.166279e+12
2012,"15500","54537","CA","DFO",0,0
2012,"15500","54537","CA","NG",9927,6.339e+09
2012,"15500","54537","CT","DFO",0,0
2012,"15500","54537","CT","NG",31778,2.63896e+11
2012,"56646","54625","ST","MSW",107070.28,1.948831e+12
2012,"20541","54746","ST","MSW",167837.67,2.700686e+12
2012,"20541","54758","ST","MSW",54122.5,9.88371e+11
2012,"49770","54935","ST","MSW",742.427,3.268e+09
2012,"4426","54945","ST","MSW",191674.48,3.691018e+12
2012,"20541","54998","ST","MSW",112526.12,1.222374e+12
2012,"7349","55065","CA","NG",462126,8.1108e+10
2012,"7349","55065","CT","NG",890422,9.99032e+12
2012,"16604","55137","CA","NG",103228,4.2081e+10
2012,"16604","55137","CT","NG",172182,1.893882e+12
2012,"12685","55218","CA","NG",277438,0
2012,"12685","55218","CT","NG",489257,5.632108e+12
2012,"29849","55302","ST","MSW",4620.433,2.2377e+10
2012,"814","55418","CA","NG",175206,3.94723e+11
2012,"814","55418","CT","NG",238182,2.816331e+12
2012,"58200","56243","ST","MSW",1.96,1.3e+07
2012,"58287","58310","ST","PC",0,0
2012,"58460","58472","ST","NG",527.428,7.288e+09
2012,"58460","58472","ST","WDS",7520.572,1.0392e+11
2013,"18642","46","ST","NUC",7997824,8.3567174e+13
2013,"18642","46","ST","NUC",9234300,9.6486791e+13
2013,"17609","360","ST","NUC",-46144,0
2013,"5221","566","ST","NUC",9520400,9.9476174e+13
2013,"6452","621","ST","NUC",4666590,4.884469e+13
2013,"7140","649","ST","NUC",8856550,9.2539778e+13
2013,"55951","869","ST","NUC",7867870,8.220932e+13
2013,"55951","880","ST","NUC",8048234,8.4093896e+13
2013,"13781","1925","ST","NUC",3059457,3.2074619e+13
2013,"13781","1926","ST","MSW",53584.5,1.166484e+12
2013,"13781","1934","ST","MSW",50877.034,1.075304e+12
2013,"7570","2039","ST","MSW",71092.033,1.789884e+12
2013,"15478","2410","ST","NUC",10222731,1.06814649e+14
2013,"13606","2589","ST","NUC",10920708,1.14107628e+14
2013,"55951","3166","ST","NUC",8675625,9.0649341e+13
2013,"5416","3265","ST","NUC",6392744,6.6836916e+13
2013,"5416","3265","ST","NUC",7553224,7.8921665e+13
2013,"19876","3806","ST","NUC",7526158,7.8638862e+13
2013,"13781","4005","ST","MSW",13491.353,2.52494e+11
2013,"55906","4046","ST","NUC",5237687,5.4727224e+13
2013,"9324","6000","ST","NUC",8430021,8.8083089e+13
2013,"195","6001","ST","NUC",7076615,7.3941702e+13
2013,"803","6008","ST","NUC",11235025,1.17391844e+14
2013,"803","6008","ST","NUC",9714132,1.01500429e+14
2013,"2876","6011","ST","NUC",6449076,6.7384712e+13
2013,"3046","6014","ST","NUC",6381560,6.6718658e+13
2013,"55951","6022","ST","NUC",9906201,1.03507306e+14
2013,"55951","6023","ST","NUC",9263788,9.6794901e+13
2013,"55951","6026","ST","NUC",8985734,9.3889589e+13
2013,"5416","6036","ST","NUC",9065553,9.4723597e+13
2013,"5416","6038","ST","NUC",10117160,1.05711565e+14
2013,"50161","6040","ST","NUC",7818590,8.1694407e+13
2013,"6452","6045","ST","NUC",8641769,9.0295592e+13
2013,"7140","6051","ST","NUC",6767292,7.0709665e+13
2013,"14328","6099","ST","NUC",8389347,8.7658098e+13
2013,"14266","6103","ST","NUC",9039849,9.4552447e+13
2013,"55951","6105","ST","NUC",9418342,9.8409796e+13
2013,"55983","6145","ST","NUC",10522048,1.09942132e+14
2013,"18642","6152","ST","NUC",9658398,1.00918079e+14
2013,"19876","6168","ST","NUC",7332454,7.6614896e+13
2013,"21535","6251","ST","NUC",7009559,7.3241052e+13
2013,"814","8055","ST","NUC",7515380,7.8526243e+13
2013,"4458","10012","ST","MSW",39270.115,7.83286e+11
2013,"4435","10013","ST","MSW",61857.508,1.668279e+12
2013,"15430","10033","ST","MSW",81306.135,6.5686e+11
2013,"50085","10062","ST","MSW",148531.18,3.886064e+12
2013,"11217","10090","ST","MSW",35550.443,6.10901e+11
2013,"8181","10118","ST","MSW",45756.119,1.074708e+12
2013,"23330","10250","ST","MSW",20456.716,5.0165e+11
2013,"12834","10305","ST","MSW",16118.406,6.79435e+11
2013,"49846","10334","ST","MSW",175401.39,3.042855e+12
2013,"49966","10435","ST","MSW",72512.786,1.758686e+12
2013,"20541","10503","ST","MSW",36512.512,8.26871e+11
2013,"20541","10629","ST","MSW",154266.33,3.277933e+12
2013,"473","10642","ST","MSW",272859.33,4.83426e+12
2013,"542","10643","ST","MSW",231304.85,3.370588e+12
2013,"528","10646","ST","MSW",64659.012,1.26258e+12
2013,"9570","10722","ST","MSW",2663.542,2.3893e+10
2013,"570","10746","ST","MSW",272306.67,5.455407e+12
2013,"22219","50035","ST","MSW",8117.562,3.53719e+11
2013,"6036","50051","ST","MSW",78328.734,1.289531e+12
2013,"17445","50071","ST","MSW",165574.77,3.208839e+12
2013,"21128","50215","ST","MSW",79470.471,1.79364e+12
2013,"15824","50225","ST","MSW",42890.796,8.8321e+11
2013,"56125","50273","ST","MSW",21156.859,5.7651e+11
2013,"16929","50290","ST","MSW",287938.85,5.324708e+12
2013,"21995","50413","ST","MSW",13927.547,1.69037e+11
2013,"470","50472","ST","MSW",82961.873,6.43521e+11
2013,"4482","50629","ST","MSW",39028.905,7.92177e+11
2013,"4476","50630","ST","MSW",34745.502,8.08037e+11
2013,"4498","50632","ST","MSW",72109.355,1.371754e+12
2013,"4497","50647","ST","MSW",19496.947,8.8793e+10
2013,"4474","50648","ST","MSW",51776.419,9.33413e+11
2013,"4484","50649","ST","MSW",54030.409,1.171674e+12
2013,"9097","50656","ST","MSW",93835.017,1.653206e+12
